,i,j,distance,street
3399,11315,11316,0.34530453458715227,unknown
3400,26630,26629,1.089022599491317,unknown
3401,12784,1680,8.289879497250716,Pleasant Avenue
3402,1425,1426,6.70186600456877,Waverly Place
3403,14180,2214,3.697420386623996,Riverside Drive
3404,6730,6731,5.450695776922375,unknown
3405,2293,2294,1.2623067276442117,West 28 Street
3406,20655,20656,14.287781403851357,East 32nd Street
3407,2164,25436,7.78563080394941,West End Ave.
3408,3779,3780,0.43605181899737216,West 164th Street
3409,13275,7537,1.2455708826473062,12th Avenue
3410,1028,18486,1.695403705986094,Eldridge Street
3411,19772,19771,2.042842408938248,unknown
3412,28189,28190,0.9291135536819206,West Street
3413,31796,922,0.4931703578706193,Cabrini Boulevard
3414,3471,3472,1.508150111360653,River Terrace
3415,5858,27089,0.98787328889654,East 25th Street
3416,15626,15627,4.74871726906089,unknown
3417,30013,1608,3.0811343940689637,2nd Avenue
3418,20789,21081,15.459737100055984,East 71st Street
3419,23685,23686,4.2226659878926,unknown
3420,2903,2902,2.2837945120823075,Riverside Drive
3421,31299,31298,5.764683329311381,unknown
3422,2223,13899,3.5699563019146723,unknown
3423,16500,16501,1.443090113237578,Saint Nicholas Avenue
3424,16861,16862,4.381608662399658,Park Avenue
3425,19435,10678,8.983053865529554,Grand Street
3426,11944,11945,0.7340716767197146,West Broadway
3427,32371,32372,4.788493576960247,FDR Drive
3428,2907,2908,1.6549081437813522,Riverside Drive
3429,23809,23810,3.2005348355008922,41st Avenue
3430,2131,2130,7.637499167822394,Benson Street
3431,17338,17339,0.43316096367919404,unknown
3432,27888,27887,1.315408787357477,unknown
3433,4212,4213,0.5597743719498514,3rd Avenue
3434,6873,6874,4.597235638880175,unknown
3435,34,1005,4.7334394339628165,unknown
3436,17451,8308,0.5649794411470695,unknown
3437,2683,13302,13.03332530695779,East 51st Street
3438,8389,10272,2.1191608442908216,9th Avenue
3439,1812,30059,5.170164310190371,1st Avenue
3440,32691,32692,0.9860050959116058,unknown
3441,7239,2612,27.46721930024002,West 20th Street
3442,5061,5060,7.449700984940241,Maiden Lane
3443,22499,22500,3.1970917881481866,Broadway
3444,12952,3005,27.67031889108122,West 65th Street
3445,8461,8462,0.6625929523456188,unknown
3446,733,734,0.5517427673478603,unknown
3447,31559,31560,0.41148586947261273,Columbus Circle
3448,26051,26052,0.328284184996995,unknown
3449,22773,22772,1.1618676515672581,Fort Washington Avenue
3450,22435,22436,1.5798097296312694,East 137th Street
3451,3081,3082,5.785118547286786,Columbus Avenue
3452,22078,22079,3.3492613254053927,East Drive
3453,32016,17946,1.3927955166233075,East 34th Street
3454,7724,7723,2.510158756632837,Central Park West 72nd Approach
3455,25663,25662,0.5116738981505947,unknown
3456,1175,1176,13.048761898759665,Arden Street
3457,27475,27474,1.839594221908258,unknown
3458,960,961,2.380568054021886,East 86th Street
3459,12006,12007,0.25654476543594346,unknown
3460,7320,7321,0.337742351539138,Varick Street
3461,1301,1302,3.2045679664503925,Mott Street
3462,13935,13936,9.884134771255027,West 62nd Street
3463,1991,1992,27.381849189075762,West 83rd Street
3464,2148,4048,1.6888927278263168,unknown
3465,24042,21263,13.010589015362811,West 170th Street
3466,6900,6901,1.463798500200733,Charlotte Place
3467,25129,20804,4.243708412684412,West 125th Street
3468,2034,3890,7.374318850106844,Montgomery Street
3469,5470,5355,10.272776907130167,7th Avenue South
3470,7422,7423,1.126572883449034,unknown
3471,14869,4487,7.978315953085989,Manhattan Avenue
3472,6651,6652,1.1504157707638918,unknown
3473,2165,2166,0.9880414474898855,West 88th Street
3474,33172,33173,0.7260367501375302,Riverside Drive
3475,17431,17459,0.3070381791225896,unknown
3476,938,939,0.9600830935485548,Broadway
3477,10594,23148,3.513024359200108,South Street
3478,27220,27221,0.8688615292415908,West 23rd Street
3479,1064,3009,7.953702493475828,Amsterdam Avenue
3480,31177,31176,0.3183782739711458,unknown
3481,24670,24671,1.808640062633934,unknown
3482,12360,12361,0.6502929774657399,unknown
3483,6347,11553,10.249483534474951,East 138th Street
3484,8466,8467,0.8183993525004762,unknown
3485,909,910,10.666007501417372,West 78th Street
3486,3407,3408,1.144765016469974,Adam Clayton Powell Jr. Boulevard
3487,21183,12213,6.06243174424615,East Houston Street
3488,3323,3324,14.291899856928694,East 94th Street
3489,5968,5969,21.508213102096484,East 62nd Street
3490,469,468,0.5489050647114828,Central Park East 102nd Approach
3491,15098,15099,0.962619574476242,West Drive
3492,15654,15655,0.7097182039383919,unknown
3493,24928,24929,3.142580535738995,unknown
3494,12212,12213,0.8326193967757078,Norfolk Street
3495,6315,6316,0.33294438206105226,Woodycrest Avenue
3496,26386,26387,0.2179118959212193,unknown
3497,7193,7194,10.23434648213422,Bloomfield Street
3498,17054,17180,0.8936147349591611,unknown
3499,19854,5505,1.5461113968390763,Lafayette Street
3500,14847,4632,1.5238902393959008,Grove Street
3501,27400,27401,2.6218314547472694,Broadway Alley
3502,12827,12828,2.006124682992999,FDR Drive
3503,22755,22754,0.9902985926299358,Fort Washington Avenue
3504,1664,1665,1.068270898731543,East 35th Street
3505,4086,2999,27.49390435197868,West 60th Street
3506,24612,24611,0.43174287355354685,unknown
3507,5413,5414,0.7947119154179672,5th Avenue
3508,14631,5115,0.8320173782891885,Amsterdam Avenue
3509,17438,17437,0.2635623904842901,unknown
3510,12935,3967,7.919258937871776,Amsterdam Avenue
3511,5996,29854,4.5866576552295975,Malcolm X Boulevard
3512,4200,4199,0.7268940318239941,3rd Avenue
3513,15810,15811,2.4423870899651328,Major Deegan Expressway
3514,19995,20008,0.2175214540116333,unknown
3515,13319,20043,7.939897924455853,10th Avenue
3516,12779,12780,1.0813479992426014,unknown
3517,645,10877,1.3291225556872663,Central Park North
3518,6643,13013,0.9195360067444902,Fort Washington Avenue
3519,3089,3090,27.354117901233543,West 92nd Street
3520,25616,4485,5.924278585382797,Amsterdam Avenue
3521,31612,20907,2.460186432351043,Riverside Drive
3522,18797,18798,1.767365785721281,unknown
3523,7567,7568,0.2915784785618659,unknown
3524,6658,6772,2.4521300281506493,unknown
3525,17556,17547,4.777710356939928,unknown
3526,14249,1433,2.696091672872722,Broadway
3527,8173,8174,0.3894392641387316,unknown
3528,23204,23205,3.030393361466328,Vernon Boulevard
3529,3374,3165,8.449817778289479,Hamilton Place
3530,1374,1375,0.6905190900138063,West 107th Street
3531,19132,19148,1.0091696245968338,unknown
3532,8143,8144,0.5621353276223157,unknown
3533,3434,3435,0.7589144385852031,Central Park-Center Drive
3534,22738,22739,0.4974576002273955,West Road
3535,864,865,7.758120439891009,West 192nd Street
3536,8005,8006,2.6595961975752025,unknown
3537,28913,31421,14.728485181505457,East 42nd Street
3538,28108,28107,0.40296401508333,Rector Place
3539,5743,4790,8.233599955522582,Dyckman Street
3540,1760,33319,1.827547018204588,unknown
3541,24566,24565,1.0411294288133968,unknown
3542,19072,5317,14.110648840304188,West 168th Street
3543,9081,21877,113.40223346263396,Ed Koch Queensboro Bridge Outer Roadway
3544,10050,33071,0.782527223002006,East 18th Street
3545,24671,24670,1.8086400626536616,unknown
3546,2438,1711,7.037393768064826,Grand Street
3547,27938,27939,1.1453029189838648,Laight Street
3548,411,412,1.6317504373314164,Central Park West 85th Approach
3549,16065,16066,12.892650196569974,East 73rd Street
3550,26644,26650,4.300203072662068,unknown
3551,6411,6410,8.15211675442834,43rd Avenue
3552,26772,26773,0.1985044576801765,Queensboro Bridge Approach
3553,8902,8903,0.9119136877998643,FDR Drive
3554,2064,27259,0.6736511495655945,West 34th Street
3555,7547,13263,0.4957502583503677,unknown
3556,28626,28627,0.9075828320999102,Sunken Meadow Loop
3557,656,655,0.6953166631616807,unknown
3558,5299,5300,6.078359155186625,East 121st Street
3559,4571,4572,12.790020282132398,West 102nd Street
3560,28900,28901,0.6140092195563319,Bowery
3561,6544,6545,5.04660469731981,Henry Hudson Parkway
3562,1408,10624,7.044210859048819,Peck Slip
3563,13889,19632,22.867647548176507,East 56th Street
3564,24149,24148,0.44377627492122923,unknown
3565,12105,12106,9.018709194612462,FDR Drive
3566,6722,6723,1.3983579037925318,unknown
3567,11822,11823,13.595630340731516,Liberty Street
3568,27350,27351,2.1228557461493587,unknown
3569,13306,13307,9.669206463366988,West 49th Street
3570,10635,10636,3.677072541256252,Williamsburg Bridge
3571,24646,24645,1.7159213668854132,unknown
3572,30752,1115,1.083445025330829,State Street
3573,16090,16091,21.700994859724858,East 81st Street
3574,6605,6606,1.096501309551751,unknown
3575,13391,13392,0.5773698394431008,unknown
3576,7920,32796,1.1121969176167779,unknown
3577,6713,6714,4.125441583807371,unknown
3578,52,53,0.8393792210751199,West 89th Street
3579,10238,6096,0.8303223059862789,East 41st Street
3580,17796,17795,0.4525355666301337,unknown
3581,446,447,7.262123672975076,unknown
3582,13883,13884,13.490239971028547,East 63rd Street
3583,4070,4071,3.147869083831998,86th Street Transverse Road
3584,20210,1003,1.5312804950959815,11th Avenue
3585,12982,12983,0.33220322430404664,East 22nd Street
3586,25288,25287,2.9973159876429167,unknown
3587,4973,4974,1.2217869872060088,East 27th Street
3588,7421,7422,0.5973049956542668,unknown
3589,24799,24805,6.72114599772326,unknown
3590,27250,6043,0.6434227238454455,6th Avenue
3591,24543,24542,1.8267878769506203,unknown
3592,32706,32705,5.09599906537784,unknown
3593,25507,25508,0.2694349503806714,unknown
3594,25008,24992,0.6937683863289937,unknown
3595,20194,20195,7.199121493761329,10th Avenue
3596,14176,14175,2.6474706679996944,Riverside Drive
3597,18357,18358,6.674159912881921,Henry Hudson Parkway
3598,24877,24878,0.3214002521440559,unknown
3599,32343,32344,0.38570832472070693,East 59th Street
3600,19505,19506,6.507920586849182,West 42nd Street
3601,18503,19509,3.6155545884659865,West 42nd Street
3602,25650,25651,0.4993720408036986,unknown
3603,13146,13147,6.050801477710029,36th Avenue
3604,24159,24160,2.914704255182168,unknown
3605,10067,10068,2.5869852026992537,West Street
3606,31848,31849,2.0570420064336465,unknown
3607,4761,4762,27.09395240514352,West 25th Street
3608,8324,10202,2.2588790310677536,East Drive
3609,16818,25688,1.0379774144337537,unknown
3610,24439,24440,0.5696847142453793,unknown
3611,17267,17266,1.068704757760176,unknown
3612,7975,7976,2.680431573089368,unknown
3613,24346,24347,0.4092235192997874,unknown
3614,27016,27023,42.50785448369297,1st Avenue Tunnel
3615,11595,13095,1.2784046361116448,Vandam Street
3616,24707,24706,15.044564546550395,unknown
3617,973,14819,7.690082886317941,Greenwich Avenue
3618,3741,3742,22.36715718361683,West 115th Street
3619,29319,2459,4.223353533242501,8th Avenue
3620,24223,24224,1.37723046245938,unknown
3621,28622,28623,0.841214073847118,Sunken Meadow Loop
3622,5358,5357,13.574080201614866,Carmine Street
3623,1012,21696,7.73674496649955,3rd Avenue
3624,5865,5866,3.3116232525323537,West 161st Street
3625,309,10148,3.9974570117232986,97th Street Transverse
3626,25052,25044,1.0398076608503986,unknown
3627,18761,7230,7.866312069833521,8th Avenue
3628,3560,3559,10.266814544798358,West 186th Street
3629,19238,19239,1.0194340875918737,unknown
3630,17807,17806,1.8331103628547853,City Place
3631,12248,5034,21.69952216425468,East 58th Street
3632,23921,30505,7.830252759897643,10th Avenue
3633,9600,9601,2.4323959701533946,unknown
3634,4744,4745,3.8294672992675736,Fairview Avenue
3635,7688,31363,0.5887418269549711,Central Park West 67th Approach
3636,25882,17819,0.6238725945475082,unknown
3637,9501,3016,0.835096494054863,East Houston Street
3638,8227,8228,0.5815462986904538,Park Row
3639,24850,24847,2.249143512002285,unknown
3640,26134,26135,0.6216074427138614,unknown
3641,24823,24866,1.8208289595470315,unknown
3642,2865,2866,7.14194294196268,Riverside Drive
3643,21333,21334,4.433132333696488,Broadway
3644,12795,5738,8.697193145983967,Lexington Avenue
3645,20301,19538,8.555925170847777,9th Avenue
3646,17334,17333,1.2770888251643322,unknown
3647,13876,13513,8.042789155200209,10th Avenue
3648,4999,5000,0.34361010798963376,Doyers Street
3649,12416,2067,1.1299325375457394,West 30th Street
3650,32850,3747,6.9508277556017655,Morningside Avenue
3651,29005,10337,1.0692486799577117,West 34th Street
3652,30712,18480,3.6418801005612877,Canal Street
3653,11894,11895,1.2282596125614886,Chambers Street
3654,14725,14726,2.1321862356673322,unknown
3655,32391,32392,3.079703815230969,FDR Drive
3656,5480,12971,1.491648784291023,East 31st Street
3657,6282,6278,4.6293227363737905,East 135th Street
3658,2168,51,7.950117625817145,Amsterdam Avenue
3659,14556,14557,0.6092011771868971,unknown
3660,13192,13193,0.7760951456300677,11th Avenue
3661,28794,28807,1.9499805137969795,East Houston Street
3662,5099,5138,6.957842343632184,Avenue B
3663,17471,17472,0.2133379772785452,unknown
3664,26432,26433,0.3706730043422016,Central Park West 90th Approach
3665,26326,26328,1.8082581305728727,unknown
3666,14073,14074,8.916147709033673,Henry Hudson Parkway
3667,2423,2424,5.611556571729885,12th Avenue
3668,22202,22203,3.1882606372555764,unknown
3669,24282,24283,2.138903704297767,unknown
3670,10092,10093,2.9872030400592577,FDR Drive
3671,8351,8352,1.0253666706732325,72nd Street Transverse
3672,19246,2758,4.585011511117284,Riverside Drive
3673,21756,21757,8.472419693343953,6th Avenue
3674,7837,18423,8.144145437446348,1st Avenue
3675,23686,23685,4.222665987892749,unknown
3676,12404,20646,1.644537055698643,East 126th Street
3677,10043,2661,0.8951070645336956,Broadway
3678,6375,6376,0.8497603581947804,37th Avenue
3679,10602,10601,1.4173282238966631,Clinton Street
3680,31388,26936,4.87963455448033,Pearl Street
3681,3841,3842,11.490220186479256,West 104th Street
3682,31108,31107,0.49202798164886646,unknown
3683,9174,9175,3.4415815878000475,FDR Drive
3684,1383,2627,13.012711931236895,Broadway
3685,1253,1254,4.1143672283977955,Oliver Street
3686,17535,23336,8.959614301126262,East 161st Street
3687,31379,31380,4.381815536415112,West Street
3688,12966,12962,1.1652527509196975,East 36th Street
3689,21822,21823,0.5443869544209516,Ed Koch Queensboro Bridge Lower Level
3690,24538,24539,1.1315500312032247,unknown
3691,26167,26171,1.162233869524303,unknown
3692,3684,32277,1.0069334659401548,unknown
3693,2490,2491,0.7072696141041354,Charlton Street
3694,17599,17598,0.6198724130827411,Main Street
3695,23746,23758,4.930928271201655,unknown
3696,10187,10188,3.7530421463092893,Broadway
3697,2502,2501,5.548526227471271,Henderson Place
3698,31188,31189,1.030492852457556,East 26th Street
3699,12464,12465,2.013378719865187,Adam Clayton Powell Jr. Boulevard
3700,32953,32954,0.1496126622924304,unknown
3701,4506,1281,10.920960690393644,Lewis Street
3702,9621,9622,2.4448867856759566,Harlem River Driveway
3703,1735,10683,8.15332151189425,Mechanics Alley
3704,24530,24529,0.10894079216887231,unknown
3705,24382,24383,2.63965434535706,unknown
3706,18105,18106,0.650968450290219,unknown
3707,8844,8845,2.83414614313254,FDR Drive
3708,27521,27522,6.345370102527443,3rd Avenue
3709,19220,25161,1.1999019232205397,Nagle Avenue
3710,24324,24323,5.115348384511894,unknown
3711,20366,20367,3.3437712880336,Central Road
3712,2811,2812,1.5220672941608815,Riverside Drive
3713,26793,26796,0.3477007623734587,East 57th Street
3714,2208,17019,8.273204831311931,Saint Nicholas Avenue
3715,5639,5640,0.5874044131993602,Pike Street
3716,14026,14027,1.980349948025565,unknown
3717,3150,3151,0.35094578194778714,West 97th Street
3718,19767,19766,0.5146580640457484,unknown
3719,24285,24284,2.853338854766014,unknown
3720,14504,14505,0.823553446810026,unknown
3721,3082,3083,5.1757070150262985,Columbus Avenue
3722,12842,12843,1.654669829396052,FDR Drive
3723,2943,2944,0.8563636609893106,Mount Morris Park West
3724,25871,25870,0.49610943402137114,unknown
3725,22754,22753,1.26606392369838,Fort Washington Avenue
3726,11168,11169,0.7207258133788312,Riverside Drive
3727,5560,5561,6.537604584692389,Water Street
3728,2901,2900,3.147169896890877,Riverside Drive
3729,25887,25877,1.31048818902489,unknown
3730,10758,10759,1.8804060953921706,Hudson Terrace
3731,15300,15301,1.5458477706824114,86th Street Transverse Road
3732,10548,10549,1.1591274360628245,PABT Ramp
3733,13547,13548,4.6280338615951315,Lincoln Tunnel Expressway
3734,11283,11278,11.524364007401267,unknown
3735,32969,7466,10.47920281150434,12th Avenue
3736,17124,17125,1.5813367489071375,unknown
3737,17693,3980,22.616991183868304,Main Street
3738,28782,14298,23.590850716422153,West 64th Street
3739,7061,7062,0.4617482448626915,Broadway
3740,28515,21373,0.3864422599364143,Oliver Street
3741,8129,8266,1.7294622314491261,Pearl Street
3742,8107,8108,1.32830020644189,unknown
3743,16409,14250,27.041806904790167,West 157th Street
3744,9472,9473,5.90431421462604,unknown
3745,28707,28708,0.7912708632373694,Sunken Meadow Loop
3746,8085,8086,0.6094893781357605,Central Road
3747,23260,23261,0.36643515880735855,Grand Concourse
3748,19404,19405,0.57366929664314,Park Row
3749,3357,3358,2.416968233707325,East 90th Street
3750,19905,19906,2.745520254063356,Brooklyn-Queens Expressway
3751,10596,785,3.0415402027696525,Front Street
3752,13710,13720,0.5192926985284665,unknown
3753,2588,2589,1.0548716051072697,Edgecombe Avenue
3754,20448,28197,1.3203594225320272,State Street
3755,3308,3307,7.828360490773825,unknown
3756,10195,10189,1.9846201813596804,65th Street Transverse
3757,16624,16625,6.138827913276904,East 23rd Street
3758,15153,15152,1.3797326364110676,unknown
3759,14451,14452,1.9402275626876457,unknown
3760,15997,16133,7.991203378357767,Park Avenue
3761,5464,3231,3.1949481919797407,Robert F. Wagner Sr. Place
3762,15110,15111,1.5883965689328012,West Drive
3763,10240,10241,0.8024441790544734,East 41st Street
3764,17637,17638,3.3933608513620523,East Road
3765,19766,19767,0.5146580640495928,unknown
3766,12643,12644,0.6971599687616613,unknown
3767,9173,9174,4.893274385170816,FDR Drive
3768,25414,25415,1.788567054806112,unknown
3769,31480,4197,1.291444158313654,East 14th Street
3770,18552,15387,3.5005941393319016,Central Park Drive
3771,19574,13252,1.230149003107193,12th Avenue
3772,13588,23911,0.4702134143562797,West 33rd Street
3773,28513,28514,0.3317533470223559,Oliver Street
3774,14279,14271,14.283783156842219,Henry Hudson Parkway
3775,1484,30896,4.219016425529614,Columbus Avenue
3776,2734,2735,0.390550177245797,Canal Street
3777,29186,29221,1.8130314626376987,Saint Nicholas Avenue
3778,4739,4740,5.411925056130809,Fairview Avenue
3779,22303,6431,1.0265669738854935,10th Street
3780,12832,12833,2.371635873188432,FDR Drive
3781,1441,1442,14.713780700888993,Washington Mews
3782,1990,1991,0.5831909397717565,West 83rd Street
3783,26558,26559,6.932179746629487,Lillian Wald Drive
3784,25654,25645,6.384544062964184,unknown
3785,6819,6820,2.389669587987633,unknown
3786,17093,17094,0.6896845806960121,unknown
3787,3031,3030,6.306305366891479,South End Avenue
3788,16277,16258,5.776616441431299,unknown
3789,18584,18583,0.9096782456207816,unknown
3790,25796,25797,1.362964256842913,FDR Drive
3791,7360,7361,0.5426191039899109,unknown
3792,17844,17845,0.8316866566997461,Allen Street
3793,28439,8457,2.9698477424922634,Robert F. Wagner Sr. Place
3794,16031,16030,1.3411488214144591,East 72nd Street
3795,478,31623,0.86678891960505,unknown
3796,20893,20894,1.1760776350124265,West 54th Street
3797,32145,32146,0.38180890979695015,Lincoln Tunnel Expressway
3798,18933,18932,0.4443406684160361,unknown
3799,5676,9499,0.7404380163249622,East Houston Street
3800,13839,12958,10.047328527306956,East 60th Street
3801,28457,28458,0.6896274166128236,Park Row
3802,12509,12510,3.761323856337659,Harlem River Drive
3803,5197,4284,7.920784537921412,Audubon Avenue
3804,21978,21979,0.5328981684543017,2nd Avenue
3805,4388,4387,1.1194094343700387,Fort George Avenue
3806,31319,31320,5.333663353265989,FDR Drive
3807,5091,5092,15.091548120226728,West 151st Street
3808,32728,32729,0.45363067621133674,unknown
3809,23533,21611,3.3574921018596853,Bradhurst Avenue
3810,18673,18674,0.12450194250139696,unknown
3811,4219,4218,0.6366281216594726,3rd Avenue
3812,19248,19247,1.6400411285566106,Riverside Drive
3813,4439,3697,9.902067953335138,Washington Street
3814,30173,3294,2.0936080158964336,Pearl Street
3815,30596,23011,0.6987572039073093,Madison Avenue
3816,22645,2069,11.099284773473785,West 135th Street
3817,25918,25919,0.38951988051205655,unknown
3818,5193,5194,2.6521226128997504,Audubon Avenue
3819,19360,23975,1.432215181685446,West 129th Street
3820,3996,3997,0.8681092774273641,Pike Slip
3821,2780,2833,1.2292153550170601,unknown
3822,23679,23678,0.5880586154602199,unknown
3823,31949,31950,1.5016618504297037,Riverside Drive
3824,32954,32953,0.1496126623064468,unknown
3825,1233,10661,6.799921011233348,Rivington Street
3826,9766,9767,0.4108496614049991,unknown
3827,24665,24718,18.2608092751001,unknown
3828,25916,25917,0.3899270366491032,unknown
3829,7245,7246,0.4784222065411357,West 19th Street
3830,387,388,0.34760685960697907,PABT Ramp
3831,7640,7641,2.283406053505829,Frontage Road
3832,26545,19786,0.8840709318394877,unknown
3833,27620,3447,5.842173192360643,2nd Avenue
3834,923,31793,0.6798781964014041,Cabrini Boulevard
3835,3681,7814,8.092415245855769,1st Avenue
3836,8096,8097,1.8836736387918682,Central Road
3837,6578,6579,24.13715020900464,Major Deegan Expressway
3838,5307,5308,15.999931244497882,Greene Street
3839,13895,13894,2.112856522889213,Riverside Boulevard
3840,26167,4729,2.59691098096268,unknown
3841,26907,26906,1.4713014940687426,Margaret Corbin Drive
3842,22708,22707,1.7842451152657586,BX Shore Road
3843,3775,5030,3.375227923179596,Bleecker Street
3844,2557,2558,5.997578057656919,Howard Street
3845,24733,24732,1.188994971584761,unknown
3846,6554,9801,8.137800545860374,unknown
3847,2514,2515,22.855755237410456,East 82nd Street
3848,31229,31230,0.4129780531641032,Central Park Driveway
3849,27038,27039,0.44254529854161356,unknown
3850,2154,2155,5.218596116232355,Joseph P. Ward Street
3851,31201,31200,1.1974403093538792,unknown
3852,806,1511,13.190787198150634,West 140th Street
3853,9471,9472,10.265278082096653,unknown
3854,20175,4942,7.393055556160556,6th Avenue
3855,6621,9563,13.467367005937167,Harlem River Drive
3856,2080,2081,0.6994522849806888,Avenue C Loop
3857,4237,4236,14.212391934670235,West Road
3858,22807,22808,1.5143767092356835,Margaret Corbin Drive
3859,1072,1073,7.245028147475549,Kenmare Street
3860,25845,25844,0.27327901138259214,unknown
3861,19872,925,2.736093202702913,West Houston Street
3862,11670,11671,0.8090700688330716,Bowery
3863,13212,13219,8.993686491826455,Washington Street
3864,4472,4473,0.9521421020005916,West 162nd Street
3865,7264,17913,8.152079637957534,Hudson Street
3866,21466,13867,7.961155581683081,Lexington Avenue
3867,12231,10114,3.3196268387676087,East 62nd Street
3868,2146,32131,0.5512964858132161,East Houston Street
3869,30230,3393,0.730419847193128,9th Avenue
3870,1199,1200,0.9018688360663594,East 15th Street
3871,27351,27350,2.122855746173098,unknown
3872,22698,22697,1.0001330643439144,BX Shore Road
3873,3136,3137,10.927367546542792,West 150th Street
3874,24026,24027,2.672726716449812,Henry Hudson Parkway
3875,17573,17574,0.9173357135010224,Main Street
3876,24726,24708,10.474892741807015,unknown
3877,18178,18179,0.3571002944945424,unknown
3878,1982,26941,0.7314428919778978,2nd Avenue
3879,2336,772,0.3611093299971361,East 73rd Street
3880,25965,25966,3.9524350133842083,Clinton Street
3881,368,369,2.3624773628465037,unknown
3882,3304,3305,0.6372075276905645,unknown
3883,4557,30604,0.8369690436015274,Madison Avenue
3884,6905,6910,3.081011725104367,Allison Park Road
3885,18925,18926,5.947310246423111,unknown
3886,21287,21288,0.26008999324925863,Broadway
3887,10637,10638,11.773632294378169,Williamsburg Bridge
3888,26383,26384,0.2173749020743422,unknown
3889,1863,1864,0.41751155084981684,Park Terrace West
3890,2577,4360,15.235272229906489,Saint Nicholas Place
3891,10486,10487,0.9162315706061097,PABT Ramp
3892,7537,16585,3.969446095946768,12th Avenue
3893,31126,31125,0.546470647871493,unknown
3894,17789,17788,0.6191772552572581,unknown
3895,12648,12649,1.020376485792957,unknown
3896,9743,9744,2.5487025357837556,Harlem River Drive
3897,11993,11994,0.2734533908089238,unknown
3898,32558,28922,0.9767932364947332,East 45th Street
3899,7206,7207,0.9661506968972382,10th Avenue
3900,5786,2343,27.041049443146814,West 135th Street
3901,5919,5920,5.68655695163784,Fort George Hill
3902,4241,4240,1.4745871461357352,West Road
3903,21811,12958,7.7730735878503445,Lexington Avenue
3904,5889,5890,9.324241287251436,Essex Street
3905,3928,3929,3.503181810772001,Bedford Street
3906,7610,7611,0.6116898715035255,unknown
3907,18124,18125,10.61913466483103,FDR Drive
3908,13988,16581,2.7201974954964685,12th Avenue
3909,2997,5537,0.39780959979734737,West 190th Street
3910,10178,28555,7.409840534848399,West 32nd Street
3911,4509,4510,0.3511858175272773,East Road
3912,17168,17167,2.849455277613899,unknown
3913,4082,4083,2.692321618776885,86th Street Transverse Road
3914,31283,31284,3.464204940423331,unknown
3915,7919,7920,6.9157083492141,Pitt Street
3916,16033,27664,1.181197986292699,2nd Avenue
3917,21017,4540,2.876644215040047,1st Avenue
3918,5790,4262,8.544937113448388,Frederick Douglass Boulevard
3919,1403,1408,1.2513765915234607,Water Street
3920,32714,32721,1.7412409727264533,unknown
3921,17356,17357,0.6219085115833783,unknown
3922,20069,20070,0.6570905455319872,Park Row
3923,23611,23599,1.2206791194871225,unknown
3924,11363,8266,0.5675834727173703,Robert F. Wagner Sr. Place
3925,5123,5149,22.864893833676508,East 4th Street
3926,26942,29284,2.0323351984099975,2nd Avenue
3927,25611,25610,0.680779175830477,unknown
3928,3474,3475,2.666344145998115,River Terrace
3929,15823,11521,0.6342776821662565,East 138th Street
3930,24814,24795,7.635444908563574,unknown
3931,10786,10785,1.6889700781016865,Hudson Terrace
3932,24875,24885,1.1376179668805573,unknown
3933,20039,20040,18.56502594107714,West 50th Street
3934,1292,1293,0.77012502104961,West 167th Street
3935,16023,16024,2.255211981613666,East 72nd Street
3936,26661,26662,1.3250034512285762,unknown
3937,14545,14546,75.12110125884098,George Washington Bridge (lower level)
3938,5180,3410,4.71495192429592,West 114th Street
3939,4637,1084,12.160658426220442,Franklin Street
3940,19430,19431,0.4338852854421189,Bowery
3941,5796,11592,8.073646317802702,Varick Street
3942,15885,15886,2.215914536171936,Bruckner Boulevard
3943,1659,1660,5.262923890118206,Extra Place
3944,3889,5035,6.615561621791708,East 59th Street
3945,6246,6247,15.796303864708594,Ogden Avenue
3946,5051,7252,3.928753274257294,8th Avenue
3947,4440,4441,1.3572141333653864,Carlisle Street
3948,12,13,10.969765375251878,West 84th Street
3949,2672,5952,1.1921409186890626,East 79th Street
3950,11568,11569,9.259582197485718,East 135th Street
3951,15486,15487,0.8751317757806718,unknown
3952,28426,28427,0.4421759821056715,unknown
3953,931,932,11.916333657263458,Broadway
3954,8166,8167,3.353823707097518,unknown
3955,19914,19915,18.951060610896743,Central Road
3956,2235,2236,1.4742158375710117,20th Street Loop
3957,31884,31885,2.585644261478618,unknown
3958,1692,1693,21.75791794387302,East 115th Street
3959,4495,5520,7.537167748404857,Greenwich Avenue
3960,12130,16286,3.0473448538350407,FDR Drive
3961,8070,8071,1.3057293497990403,Central Road
3962,5576,5577,4.309294490039337,Water Street
3963,28601,28602,0.9827678526390289,Sunken Meadow Loop
3964,802,803,0.9894290796839917,West 220th Street
3965,1849,5762,5.5254452053608984,Minetta Lane
3966,13910,13911,0.16502803629537796,West 61st Street
3967,6065,6066,14.216188206304741,Washington Street
3968,2116,29408,5.062202147681843,Columbus Avenue
3969,25161,19220,1.1999019231933747,Nagle Avenue
3970,17810,17811,1.8986043959031356,City Place
3971,15028,15029,2.120355454099212,West Drive
3972,17963,17964,1.598460062692203,Riverbank Park Access Road
3973,1131,4034,7.395276277166587,West 11th Street
3974,24563,24562,0.3777330170931561,unknown
3975,18372,18373,5.712041529680505,Henry Hudson Parkway
3976,2896,11141,5.454862421456136,Riverside Drive
