,i,j,distance,street
8959,4697,4696,1.4930765250793576,Fairview Avenue
8960,5734,5735,0.3497008476863645,Frederick Douglass Circle
8961,13554,5585,0.5211077118177389,1st Avenue
8962,17201,17202,0.9461328139425922,Delancey Street
8963,6616,6617,0.5647929269143831,East 10th Street
8964,13574,13588,16.469058143341524,East 49th Street
8965,1167,1168,15.638948382999587,Little West 12th Street
8966,10323,10324,15.473452825935722,East 63rd Street
8967,8152,20607,0.8394876886127377,Canal Street
8968,8287,8286,1.2484335547983147,Riverside Drive
8969,6868,6869,0.7659963285546969,unknown
8970,6698,6699,0.4648439250320412,unknown
8971,17964,8803,5.288428974614127,William Street
8972,9454,9455,1.464585821330559,Harlem River Drive
8973,9232,8986,0.6173800265833017,unknown
8974,157,158,0.3731510871272945,unknown
8975,6561,6562,0.8975307505750504,East 2nd Street
8976,14941,14940,1.695232768210187,Riverside Boulevard
8977,6804,6805,1.312246961219001,72nd Street Transverse
8978,6045,19256,0.7180468105029192,2nd Avenue
8979,5143,5142,0.41533209344567146,Audubon Avenue
8980,2877,2878,0.9934536088035009,Riverside Drive
8981,3660,21093,0.8049833459335725,3rd Avenue
8982,9614,9688,4.966193894070449,East 97th Street
8983,7486,7487,10.080879018930746,Harlem River Drive
8984,19147,19142,2.117967442503569,Saint Nicholas Avenue
8985,16543,9869,1.7347597985996221,Broome Street
8986,3682,3683,6.365725437015916,Rector Street
8987,11048,11049,1.2808912440134224,unknown
8988,13260,12010,1.4398193279631346,Nagle Avenue
8989,19405,9182,5.615616160109836,East 71st Street
8990,7786,7787,2.9128855213365448,West Street
8991,13530,13531,0.9235063926584852,West 42nd Street
8992,8287,8288,1.1686982412122564,Riverside Drive
8993,12117,12118,1.1611543972198852,West 106th Street
8994,21094,21093,6.613063015945706,3rd Avenue
8995,8610,8611,0.6821679840463277,Lafayette Street
8996,10976,10977,13.78491532521378,West 117th Street
8997,5014,3545,3.5217882221821575,Washington Terrace
8998,20918,20919,0.29340700019490834,Stuyvesant Street
8999,17456,17457,2.427242673843745,Park Avenue
9000,17508,11642,26.613466747187363,West 137th Street
9001,4915,4916,20.189533197842877,East 27th Street
9002,1227,1228,5.770911629576146,Staff Street
9003,18113,18114,0.6935654784924477,unknown
9004,10168,12517,5.390582712169408,West 23rd Street
9005,11707,4870,22.72025648461103,East 84th Street
9006,6307,6308,1.2056621337844602,Watts Street
9007,1221,1222,22.85098850740103,East 64th Street
9008,1799,1248,1.8136254249314234,Hudson Street
9009,3804,16475,7.921512033190102,Adam Clayton Powell Jr. Boulevard
9010,7718,7719,7.186473462892611,Henry Hudson Parkway
9011,18847,8642,0.4475761743218523,Delancey Street
9012,21809,13643,0.6252470977630403,East 38th Street
9013,6831,6832,1.254305884317164,unknown
9014,16850,3791,3.401714869584558,West 100th Street
9015,13427,13428,0.4411493465636045,Chatham Square
9016,6192,6193,0.4784222065411357,West 19th Street
9017,3121,4083,0.6610877966710018,West 196th Street
9018,1980,1981,0.4370558670606405,West 165th Street
9019,1496,5246,7.66848436478956,Grand Street
9020,9893,9894,12.673718186265315,Charles Street
9021,11101,11102,0.6692059750047464,West Drive
9022,5031,19475,1.672242333122852,Canal Street
9023,12342,12343,22.46081518174636,Bennett Avenue
9024,1437,1438,5.337592528633698,Cliff Street
9025,1390,1389,12.444601793971552,Dyckman Street
9026,7729,7730,4.506513312578961,Henry Hudson Parkway
9027,15016,15017,11.793241365491403,Bethune Street
9028,10819,10820,1.9019056923461102,unknown
9029,7593,20272,0.8961730482020912,Adam Clayton Powell Jr. Boulevard
9030,4354,4355,1.2275064188899474,Fort George Avenue
9031,8817,8818,0.7222077950464282,Battery Place
9032,2584,4215,13.376691133141208,West 136th Street
9033,17703,17704,1.1759383034939352,East 25th Street
9034,4050,3007,27.49390435197868,West 60th Street
9035,3327,7459,3.8773450214011844,unknown
9036,15630,4041,4.1508207972050775,Adam Clayton Powell Jr. Boulevard
9037,18369,18370,0.9447254003891509,FDR Drive
9038,7254,7255,13.965062888742317,FDR Drive
9039,21314,12124,2.633173772325975,5th Avenue
9040,10657,10658,9.52783523209663,Henry Hudson Parkway
9041,6408,6409,0.966558952639786,West 55th Street
9042,5874,19350,2.816730030425292,West End Ave.
9043,8122,1275,13.696982023907477,Forsyth Street
9044,13094,13095,1.3429472025702047,unknown
9045,8799,8800,0.7997974212940031,Nassau Street
9046,1389,13296,1.461408796416381,Riverside Drive
9047,2861,2862,0.5399669059363397,unknown
9048,11431,11432,10.559116111364437,unknown
9049,11067,2579,2.518167803074628,West Drive
9050,10097,16660,2.8163729852340675,West 40th Street
9051,8640,12185,1.4968791571066529,Hudson Street
9052,13912,13913,0.25282160429116485,Lafayette Street
9053,30,31,4.845974561997714,Old Slip
9054,12521,5289,8.178494556811971,Hudson Street
9055,6050,1903,0.5389619250901064,East 17th Street
9056,19074,4216,4.686155539199327,Adam Clayton Powell Jr. Boulevard
9057,1057,9163,6.408029778023683,East 63rd Street
9058,6791,6792,1.548262764882129,72nd Street Transverse
9059,2008,778,4.477629913417624,Samuel Dickstein Plaza
9060,18571,18572,0.5007434056836582,unknown
9061,10605,10614,5.94554847686777,Henry Hudson Parkway
9062,6594,6621,1.2932544045018914,East 10th Street
9063,18647,18648,1.308274592365735,Worth Street
9064,12482,6633,6.942033500280386,Stanton Street
9065,11689,11690,1.0711807015463177,East 34th Street
9066,17904,17917,0.5335321428837356,unknown
9067,3549,11746,11.40333995759207,Broadway
9068,12253,12254,0.7032828165120301,East Drive
9069,10020,10021,2.3540288855614127,East 35th Street
9070,8328,8329,0.9509562851060971,Riverside Drive
9071,17107,16320,1.324466161055112,West 54th Street
9072,4835,4836,6.6496482806765265,West 62nd Street
9073,3127,10112,7.976956202407531,11th Avenue
9074,11584,11585,2.070359508238128,East 99th Street
9075,11489,17894,1.1487961371776974,Lexington Avenue
9076,16819,16820,2.4380503103558664,Lincoln Tunnel Expressway
9077,14081,10123,0.6816302654601616,8th Avenue
9078,7327,7328,1.9237116211293166,FDR Drive
9079,2427,2428,0.8158752719941058,145th Street Bridge
9080,12430,12431,0.5375334535957552,Main Street
9081,7569,7570,5.133313490614716,Harlem River Drive
9082,4691,4690,1.1794739916268244,Fairview Avenue
9083,314,315,0.692347591540102,unknown
9084,4375,4376,0.5023724968581418,Gay Street
9085,11385,11386,0.8134336474128047,Holland Tunnel
9086,4534,4535,3.6977180070472038,East 81st Street
9087,18246,18187,1.1960599014109967,West Street
9088,1908,1909,0.8176964914782566,West 90th Street
9089,22637,5004,0.7239954410103738,Gold Street
9090,12622,12623,1.2716525981399498,FDR Drive
9091,7884,7878,1.9846201813596804,65th Street Transverse
9092,3417,3418,0.9040308504416521,Central Park-Center Drive
9093,5756,5757,13.562657924980263,East 105th Street
9094,2420,2421,5.611556571729885,12th Avenue
9095,4859,19404,5.921201462841945,1st Avenue
9096,1296,1295,1.2072429585646516,Greenwich Avenue
9097,1635,1636,0.7056273398438333,Dyer Avenue / West 30th Street
9098,16981,16982,4.18078085764517,65th Street Transverse
9099,3188,2043,0.28823649472456897,Little West Street
9100,16175,12113,13.788354779344427,East 39th Street
9101,1181,1182,1.7580227706700844,West 113th Street
9102,2605,2606,1.3488704416912454,Edgecombe Avenue
9103,6548,6549,1.2316493402108049,East 13th Street
9104,3281,3282,10.70810397127676,South Street
9105,3112,3113,21.292626792707498,East 1st Street
9106,4999,16355,1.4718269774362363,South Street
9107,2364,2365,0.6300507028302738,Van Corlear Place
9108,5142,1443,2.3295514952195493,Audubon Avenue
9109,1333,15115,1.5987956710020983,Oliver Street
9110,4537,3910,13.288038662815882,Laguardia Place
9111,3166,3167,0.7766565778962661,West 97th Street
9112,13103,6177,7.866312069833521,8th Avenue
9113,8317,8406,2.379821651277638,Riverside Drive
9114,2613,2614,0.9159779918408368,Edgecombe Avenue
9115,14583,16341,10.4513564612122,Albany Street
9116,2994,2995,0.6027847238088274,Overlook Terrace
9117,4172,4171,0.6366281216594726,3rd Avenue
9118,6916,8418,0.9808813971544299,unknown
9119,21872,21861,4.810553963394687,FDR Drive
9120,6426,10419,2.494632916467562,West 56th Street
9121,9355,9356,19.108168403763866,Harlem River Drive
9122,12374,12375,1.2065047440947045,Main Street
9123,5920,5921,12.615500557909318,West 35 Street
9124,1745,1746,2.585893463169849,Henry Street
9125,10729,10730,25.92936551636859,West 124th Street
9126,4532,3639,1.3163396470585793,Delancey Street
9127,13817,13818,0.3595643051097284,Pomander Walk
9128,1355,1356,10.210526184405778,East 41st Street
9129,5466,5467,0.3706933752960397,West 190th Street
9130,7320,7321,1.7931041064068818,FDR Drive
9131,4757,4758,0.7830510789639089,Old Broadway
9132,17288,17814,0.821232656628423,East 42nd Street
9133,1381,16395,4.816066280439535,Columbus Avenue
9134,16535,16536,1.3703169984788808,West 152nd Street
9135,22630,22631,1.0733470172675676,Gold Street
9136,8874,8875,0.6906503704876661,unknown
9137,6808,6809,1.9335001753039351,72nd Street Transverse
9138,16378,9893,4.260216937791854,Washington Street
9139,3982,10104,7.642133198373272,12th Avenue
9140,4177,4178,1.7470886913757793,West Road
9141,14134,14135,0.5606410493903863,unknown
9142,1155,5047,7.540450989310986,1st Avenue
9143,8834,8835,1.2872413802086993,Battery Place
9144,13302,13303,2.542345007881805,Riverside Drive
9145,3195,3196,7.56029720371199,Vanderbilt Avenue
9146,18909,10309,7.965327630193767,3rd Avenue
9147,1933,18621,0.46859941753627016,Madison Street
9148,246,7331,1.6696926323685475,FDR Drive
9149,2637,3534,8.084133200412237,Broadway
9150,5553,11624,0.7828894799228747,Central Park West
9151,15316,3444,7.9593587427665495,Adam Clayton Powell Jr. Boulevard
9152,598,599,0.46974301012921377,unknown
9153,2143,18659,0.605709718918578,Bowery
9154,19643,19638,1.4390320671711652,East 34th Street
9155,11600,11601,15.420794182266231,East 97th Street
9156,2173,2174,7.204444698640973,Gramercy Park North
9157,3855,15104,1.926914928291989,Broadway
9158,9919,9920,17.1321216927771,West 45th Street
9159,7156,7157,2.4018817701579183,FDR Drive
9160,20224,4050,3.3136863431828694,West End Avenue
9161,14823,1010,7.992021821127669,5th Avenue
9162,3656,3657,16.209063762509036,East 12th Street
9163,17478,17479,2.481929462969115,East Drive
9164,1314,1315,0.5712361178785403,Mott Street
9165,4150,4151,1.2353896457021478,3rd Avenue
9166,8432,8433,0.5911772774789801,unknown
9167,7903,7904,1.4833887330566695,East Drive
9168,970,971,14.267347319800924,East 86th Street
9169,7602,7594,3.408263602827874,unknown
9170,11185,11186,2.166717905419705,West Drive
9171,18560,18561,0.7937909686497024,unknown
9172,13591,13592,4.511397736618949,12th Avenue
9173,5214,5215,4.45356090202227,East 69th Street
9174,11059,11060,0.46325333748517844,Central Park West 100th Approach
9175,9651,9652,1.5048197969737185,unknown
9176,210,211,1.5414067326243186,Dyer Avenue (North)
9177,13788,13789,0.3387447071712245,Central Park South
9178,5401,5402,20.201101864389692,East 31st Street
9179,6013,6014,42.847992613972835,Henry Hudson Bridge
9180,1106,1107,0.48324410366361525,East 102nd Street
9181,22494,22495,0.8138884806591926,Riverside Drive
9182,19879,19874,4.510233949088207,West 125th Street
9183,11620,11621,14.246697202708376,East 111th Street
9184,5375,2164,8.424506920548588,Trinity Place
9185,4883,8663,2.595245754191514,Canal Street
9186,6924,6925,0.6098890686147299,unknown
9187,10659,10660,5.281959136400095,Henry Hudson Parkway
9188,3106,3107,0.4426474231464882,East 1st Street
9189,12945,12946,1.5000744313313232,6th Avenue
9190,5591,17662,1.3028833936756794,FDR Drive
9191,17163,17164,2.1232016979843507,2nd Avenue
9192,4254,4255,14.315039081920583,East 106th Street
9193,7116,7117,5.9156392473275154,FDR Drive
9194,8188,8189,13.529174851684967,Central Park North
9195,4013,4014,0.5021228127371767,East 51st Street Pedestrian Crossing
9196,1879,1880,3.426947762974524,East 13th Street
9197,4178,4179,6.414371070164954,West Road
9198,105,106,3.0110419749825263,unknown
9199,14031,2628,27.46034325423957,West 14th Street
9200,3531,3674,17.687138844790407,Post Avenue
9201,1639,1640,13.67800093670807,West 27th Street
9202,5874,5875,7.1919374549899535,West 95th Street
9203,18481,18482,1.0710074001457217,FDR Drive
9204,16994,16995,4.7022466430024545,West Drive
9205,8012,8013,1.3237921445152885,Lincoln Tunnel Expressway
9206,243,244,0.34980556971333265,FDR Drive
9207,12256,12257,0.9872012416641011,East Drive
9208,14609,14610,0.49814905005176113,West 125th Street
9209,501,502,0.5020645332425663,unknown
9210,4758,4759,8.881569121433246,Old Broadway
9211,4240,3103,0.5229183697124826,West 189th Street
9212,3937,4493,8.047993466825865,3rd Avenue
9213,181,182,0.9661845901025602,Holland Tunnel access
9214,10087,10088,0.9696494764528388,West 34th Street
9215,13646,13647,1.9188055651467018,FDR Drive
9216,12068,17038,8.560005199342898,West End Ave.
9217,4990,2691,12.855895562052394,Henry Street
9218,3464,3465,2.6126536191973675,River Terrace
9219,7166,7658,1.446325820241442,FDR Drive
9220,8275,8276,1.1702646256588305,Riverside Drive
9221,15619,3140,7.931218239433814,Bradhurst Avenue
9222,3763,3764,15.849620369850228,West 164th Street
9223,7406,7407,0.737931481120672,unknown
9224,15391,15392,0.6218338255094517,West 63rd Street
9225,4975,4741,7.758433129203982,Dyckman Street
9226,6723,6724,0.4901172382402548,unknown
9227,9557,9558,1.427475079811566,unknown
9228,549,5635,30.50535274534728,West 139th Street
9229,6301,6302,1.081020449478152,Watts Street
9230,3715,3716,3.7405862408590167,West 111th Street
9231,15175,5384,1.3092994353772758,Edgecombe Avenue
9232,1234,1235,2.0133000975635253,Terrace View Avenue
9233,9709,3075,0.37869839299750613,West 81st Street
9234,7511,3324,15.73949752343461,Harlem River Drive
9235,14711,14712,1.0145064669379908,West Street
9236,4006,5078,0.6304190628600104,Avenue B
9237,5835,5836,14.255299249727635,East 79th Street
9238,8069,8068,1.133846815037186,Clinton Street
9239,6579,10702,22.8869984071978,East 7th Street
9240,22431,22432,0.1589532455102862,Union Square East
9241,18536,18537,0.8615876415883135,Frankfort Street
9242,7132,9108,1.1279667901461672,East 20th Street
9243,2387,2388,1.3046357306186327,14th Street Loop
9244,16215,10302,7.948843479984902,2nd Avenue
9245,2146,2147,12.77133467396571,West 88th Street
9246,22413,15145,7.945877352324787,Park Avenue South
9247,20288,3358,6.873263630550635,Malcolm X Boulevard
9248,11720,11721,11.049281892474726,West 157th Street
9249,12412,12422,1.7504702268456223,Main Street
9250,6807,20944,2.0550434737901626,Central Park Driveway
9251,8087,1414,7.0442108590621295,Peck Slip
9252,1747,1746,6.730782687983762,Henry Street
9253,4038,4039,0.8356901442697946,Jumel Terrace
9254,1693,20470,4.552228513588995,1st Avenue
9255,12721,12722,4.367265185176353,Harlem River Drive
9256,15144,15145,1.234558227249167,East 25th Street
9257,223,224,0.5173270303428252,Lincoln Tunnel Expressway
9258,17559,17560,1.8650563531032727,Pearl Street
9259,5430,8112,1.5365624691545259,Bowery
9260,7199,7167,4.409427112790601,FDR Drive
9261,18073,15478,27.434881221321007,West 24th Street
9262,1317,1076,8.42132060857253,Mott Street
9263,8872,8873,0.6201494459462285,unknown
9264,4088,4089,1.3201532681671826,unknown
9265,6892,4808,2.3521813497789283,unknown
9266,10095,10096,2.7893867455186814,West 40th Street
9267,18097,5161,0.360216920105984,Avenue D
9268,10871,10884,7.712176207520847,West 126th Street
9269,1601,6050,14.339238398244298,East 17th Street
9270,8311,8312,7.843558388673766,Riverside Drive
9271,7941,7940,2.6927260750013735,11th Avenue
9272,22120,10328,0.733155999952793,Madison Avenue
9273,984,1789,12.881187256842178,Gansevoort Street
9274,13315,13283,3.928112839924213,10th Avenue
9275,72,73,0.6374848242704045,unknown
9276,10983,19771,5.801313587060932,Malcolm X Boulevard
9277,8479,8480,0.8780563159354425,Park Row
9278,19427,19428,2.083768075481674,Canal Street
9279,21930,6195,15.45070825113822,West 19th Street
9280,5589,5588,2.522990150121842,East 28th Street
9281,899,1729,16.762408833068495,Broadway
9282,3801,3929,0.6419102448057543,Chisum Place
9283,1225,1226,3.7761083131407394,Staff Street
9284,4420,15356,7.651021675554742,Broadway
9285,2098,2099,12.63948661132394,West 105th Street
9286,22053,22054,6.667274678712072,East 49th Street
9287,5810,1033,6.189016187409148,Sheriff Street
9288,4908,4909,0.38010732877172754,unknown
9289,2383,16679,2.5989860548432735,East 129th Street
9290,1798,1799,0.77940784960553,Hudson Street
9291,8193,8192,24.988970534163137,Central Park North
9292,2269,6202,7.872784471249195,11th Avenue
9293,13480,13481,0.5949983559156632,West 113th Street
9294,1552,16711,1.5939146717445198,West 133rd Street
9295,7479,7480,8.376731418466104,Harlem River Drive
9296,17481,17482,1.727399073173482,East Drive
9297,1858,1859,14.102358082270419,West 176th Street
9298,11755,5470,1.6333595422128113,Wadsworth Terrace
9299,8533,8534,0.7342708643210146,East 127th Street
9300,5775,5776,14.871677958234697,West 172nd Street
9301,2163,8785,8.622009661993909,Broadway
9302,13336,2109,11.763880774000542,West 204th Street
9303,8685,8677,7.552860694155158,Rutgers Street
9304,4413,4414,1.8829842645648993,Nagle Avenue
9305,20947,20948,3.6468192583824806,FDR Drive
9306,4409,4410,6.151114028177443,Washington Square South
9307,180,181,0.6048495243680643,Holland Tunnel access
9308,13795,13796,25.87675424625685,West 77th Street
9309,9520,9521,0.47724068532048236,unknown
9310,5961,16166,7.995428212061741,East 39th Street
9311,12784,12785,4.498086916016947,Henry Hudson Parkway
9312,14139,14140,0.4637921756809692,unknown
9313,12093,10341,5.4321239156858745,West End Avenue
9314,34,35,2.540856540262699,West 61st Street
9315,8946,8736,3.787910294062169,Broadway
9316,12346,12347,6.635991489600395,Main Street
9317,3286,3287,0.9244817468997428,South Street
9318,12720,12721,3.4625464432857656,Harlem River Drive
9319,83,9021,11.824889455718212,FDR Drive
9320,4324,4325,6.751487680467492,East End Avenue
9321,3490,12119,14.59320154953799,East 34th Street
9322,15282,10880,8.57991214257648,Saint Nicholas Avenue
9323,9806,9805,3.9961381252477306,Central Park West
9324,11727,193,1.3115891698561561,Lincoln Tunnel
9325,18445,18446,1.2397886110966383,FDR Drive
9326,12967,5918,8.412993077243188,8th Avenue
9327,12805,12806,2.8282818381394534,Henry Hudson Parkway
9328,2846,2847,0.4614500441088115,unknown
9329,1945,5620,15.568246743102785,East 116th Street
9330,11308,11309,2.8617298285481247,West Drive
9331,3330,3331,5.792635400707983,unknown
9332,21744,21745,2.438015810699665,Paladino Avenue
9333,9664,9665,4.35309273848225,Harrison Street
9334,2559,2560,14.627420692793475,East 74th Street
9335,5102,1096,1.9860809816721774,6th Avenue
9336,15290,14969,15.434021136021666,West 155th Street
9337,2353,2354,5.141430413979355,West 123rd Street
9338,8217,8218,1.14121156637465,Park Avenue
9339,9843,9842,0.5095210767855175,Columbia Street
9340,1355,16185,7.8605070667257655,Lexington Avenue
9341,12632,12633,0.8560438890430009,FDR Drive
9342,11871,14121,15.316068212850078,East 126th Street
9343,4231,4232,1.026913372805503,West 91st Street
9344,9239,9240,0.5577152655397905,unknown
9345,21383,21382,13.224334150109454,Amsterdam Avenue
9346,12686,7314,3.827826869779358,Harlem River Drive
9347,19640,9039,1.8929357054134455,East 34th Street
9348,20359,20345,3.8721545639463324,2nd Avenue
9349,11150,11151,1.036714943179364,West Drive
9350,1541,1542,1.097641354038031,East 46th Street
9351,372,373,1.3875875746633228,Central Park West 85th Approach
9352,20796,20797,7.206150068536564,Columbus Avenue
9353,4500,9670,7.694286249434641,Church Street
9354,4221,14277,8.406805047742429,Broadway
9355,20161,16317,2.655762531044781,11th Avenue
9356,5569,5570,0.929700339917997,FDR Drive
9357,10535,10536,3.9820881677113125,Henry Hudson Parkway
9358,2272,2273,2.169105323360794,West 28 Street
9359,3459,3458,1.934257622777761,River Terrace
9360,20880,1872,2.1848961262503916,1st Avenue
9361,4823,4824,13.333752861874798,East 38th Street
9362,1233,1234,1.7527528758039974,Terrace View Avenue
9363,6163,6162,4.154277517528017,West Street
9364,4476,4477,1.2922118059268455,East Road
9365,18465,18466,0.7070016464466861,FDR Drive
9366,16031,16032,0.7534521091175733,Margaret Corbin Drive
9367,7692,7693,5.12111117891196,Henry Hudson Parkway
9368,2189,15180,8.404761968432,Edgecombe Avenue
9369,1135,4449,10.189428645266533,Charles Street
9370,6121,6122,1.3324411783306433,12th Avenue
9371,17521,8570,6.973890873336794,East 37th Street
9372,22438,22402,3.63939081938377,Park Avenue South
9373,14090,1502,7.808930199727622,8th Avenue
9374,1666,1667,0.6960238602562934,East 35th Street
9375,2145,2146,24.139108632624247,West 88th Street
9376,16223,16224,5.117976002516682,East 51st Street
9377,7335,7336,2.006238314349989,FDR Drive
9378,1574,1575,4.790097081957761,East 95th Street
9379,2841,8394,0.47600237720375793,Riverside Drive
9380,9515,9516,0.7691004659939755,unknown
9381,4634,4635,1.1516864965303395,East 33rd Street
9382,3436,2755,9.008551900413051,6th Avenue
9383,3439,15088,27.048172521009434,West 121st Street
9384,7825,7826,4.880149282269213,FDR Drive
9385,3335,3336,1.115128015532053,Harlem River Drive
9386,16361,8059,2.7667926228239876,South Street
9387,4286,4287,2.649854346197625,FDR Drive
9388,21934,14035,1.193882818899301,West 17th Street
9389,8886,8887,0.40644325052644004,unknown
9390,5869,5870,25.73938645882845,West 117th Street
9391,11427,11428,1.421745375697567,unknown
9392,2444,19018,7.4991644448102885,Park Avenue South
9393,19966,3319,2.340404512255459,1st Avenue
9394,2145,8335,5.428573593847146,Riverside Drive
9395,6700,6701,0.3398593873338436,unknown
9396,4208,4209,10.22940894930816,West Road
9397,2608,2633,8.032146234668607,Edgecombe Avenue
9398,18244,1782,13.689720584881224,West Street
9399,12100,12099,1.643116056157544,West End Avenue
9400,14918,14919,20.19125852146795,East 24th Street
9401,18564,18565,1.1763431083315643,unknown
9402,195,196,1.1426968903801304,Dyer Avenue (North)
9403,12199,12198,3.7308090346648086,Dyckman Street
9404,12861,5538,7.699553045537741,Hudson Street
9405,11205,11206,1.6735298664136071,West Drive
9406,10876,10877,25.84724656447193,West 126th Street
9407,15115,15116,1.637358972541475,Chatham Square
9408,899,900,2.152511612316108,West 225th Street
9409,10614,10615,8.957538651018654,Henry Hudson Parkway
9410,1096,1097,1.924583251249231,Avenue of the Americas
9411,3858,8384,1.9893672437222465,Riverside Drive
9412,2053,2054,0.6994522849806888,Avenue C Loop
9413,13608,918,8.039338170740848,West End Ave.
9414,9503,9504,0.8309307774852649,unknown
9415,8810,8811,0.5942675744260338,Battery Place
9416,1294,1293,2.8118093488383855,Greenwich Avenue
9417,8222,8214,0.7142209642961453,East 40th Street
9418,3547,12083,7.089188957530146,Amsterdam Avenue
9419,688,689,0.733085746901551,unknown
9420,8064,8063,1.7623634467961384,Clinton Street
9421,723,724,0.43211219763490266,Third Avenue Bridge
9422,9395,9396,3.8344640334348528,Harlem River Drive
9423,5567,5568,5.898567949427864,Pike Street
9424,742,743,2.004049662383873,unknown
9425,18486,18487,0.8001274496704597,FDR Drive
9426,22145,22146,0.39465828674539394,Columbus Circle
9427,1304,1305,8.601381696948852,West 167th Street
9428,8110,5649,8.391650072484307,The Bowery
9429,7565,471,16.202777480980174,Harlem River Drive
9430,3351,3352,15.477931845259526,East 90th Street
9431,18542,2245,3.878007091728958,Frankfort Street
9432,947,9670,17.436089409629282,Leonard Street
9433,835,5613,20.353685164778152,West 130th Street
9434,14084,21698,26.59092270407395,West 47th Street
9435,10655,10656,17.89099985415104,Henry Hudson Parkway
9436,20545,9296,7.340220138747486,12th Avenue
9437,21501,21502,1.0848403238947015,Riverside Drive
9438,5199,14400,0.8957798969184179,East 65th Street
9439,14367,4044,0.6838295712787259,Convent Avenue
9440,8542,8543,2.7446268096468676,East 127th Street
9441,6617,6618,0.4671259139215022,East 10th Street
9442,17528,17529,0.7508897145872286,1st Avenue
9443,5474,5475,6.589561996279153,West 190th Street
9444,5144,5143,1.6313446698428755,Audubon Avenue
9445,1706,1707,12.835073301465885,Mulberry Street
9446,12869,12870,0.38013365811103583,8th Avenue
9447,4025,3139,4.47063245451948,Frederick Douglass Boulevard
9448,7655,7656,2.1901920327646893,Harlem River Drive
9449,12455,9094,1.1093648735919317,East 20th Street
9450,1058,1059,13.888759557686885,East 63rd Street
9451,18333,18334,0.47776000272915137,Rector Place
9452,8321,8322,1.4582820997757808,Riverside Drive
9453,4539,4538,0.4988253294355597,Laguardia Place
9454,22273,22274,0.47638276996986195,East 71st Street
9455,16934,5192,8.787646706135707,7th Avenue
9456,1981,1982,0.4390295471485743,West 165th Street
9457,14380,4258,8.629271720185386,3rd Avenue
9458,3421,3422,1.3203604296173304,Central Park-Center Drive
9459,1965,1966,1.3326953506400923,East 18th Street
9460,8351,8352,1.1534551807754594,Riverside Drive
9461,12537,12538,6.0393404516562805,2nd Avenue
9462,4258,4259,21.638997887372362,East 106th Street
9463,8198,8199,0.8628834833293954,Fort Tryon Place
9464,4440,11001,5.1334033542224295,Saint Nicholas Avenue
9465,16694,16685,1.44224310632255,West 112th Street
9466,16362,16363,1.1849343569742141,South Street
9467,11070,11071,1.9322820352310761,West Drive
9468,5836,5835,14.25529924973774,East 79th Street
9469,1262,10958,0.937668186579901,Barrow Street
9470,811,812,1.9157490340546275,Saint Nicholas Terrace
9471,16015,16016,1.253801565239823,Fort Washington Avenue
9472,5556,7887,3.6767905587896776,65th St Transverse
9473,7187,7188,3.679087803113242,FDR Drive
9474,4045,2453,7.957384953535908,Amsterdam Avenue
9475,5178,5177,15.00191606462252,East 16th Street
9476,201,202,0.6516069857260464,Dyer Avenue (North)
9477,6336,6337,0.816712519338076,FDR Drive
9478,9641,9642,0.5957558346069802,unknown
9479,12647,12648,0.36253192337927764,unknown
9480,2714,2715,9.988809615197706,West 3rd Street
9481,13656,13657,1.1961984323790347,West Houston Street
9482,7554,7555,3.534377786227178,Harlem River Drive
9483,1211,1212,8.15101799986694,Horatio Street
9484,1915,12499,7.6965915325027305,Rivington Street
9485,9468,9469,3.2742643719424627,Harlem River Drive
9486,13497,13498,6.507920586849182,West 42nd Street
9487,6508,6509,1.9419521561678417,79th Street Transverse Road
9488,6514,6515,2.131331842240105,79th Street Transverse Road
9489,21484,21485,2.6783528001326355,Riverside Drive
9490,15236,16490,3.53145622351838,Malcolm X Boulevard
9491,5065,15569,0.9294455890861805,East Houston Street
9492,1667,1668,5.075941374244004,East 35th Street
9493,7623,7624,1.3837029665306184,unknown
9494,9096,9095,2.166833520678327,East 20th Street
9495,6167,6168,0.39545095447863376,West Street
9496,5309,5310,14.269505683705416,East 91st Street
9497,1753,5638,7.852499555724185,Broadway
9498,3101,10484,14.379418186297052,West 106th Street
9499,8766,17922,5.025549526418235,William Street
9500,3859,3860,0.7938474047440673,Roosevelt Island Bridge
9501,12381,12380,1.7460556573199046,Main Street
9502,4558,4557,0.2502056152208412,Morris Street
9503,12410,12411,4.271542830568547,West Road
9504,12014,4865,7.164158394790992,Madison Avenue
9505,339,340,0.5678857399100308,Holland Tunnel access
9506,3358,15235,1.1954864699902306,Malcolm X Boulevard
9507,10631,10635,0.9140398873254996,Edward M. Morgan Place
9508,12198,13252,1.8146101173844569,Nagle Avenue
9509,5596,9624,0.24268077790966358,FDR Drive
9510,10848,10849,30.313542523258295,West 131st Street
9511,7641,7642,2.3029817585066454,Harlem River Drive
9512,17848,17849,1.2225481064202361,East 32nd Street
9513,3974,3975,0.8478776995141305,Pike Slip
9514,2381,15587,0.664848430829712,2nd Avenue
9515,6196,6197,1.2007566654412665,West 24th Street
9516,11243,11244,2.967412275626604,East Drive
9517,4651,5762,0.5453802151711182,Park Avenue
9518,4113,3467,3.7011193122603183,Warren Street
9519,213,214,2.8328431177229967,unknown
9520,5090,13121,9.023899025367015,Broadway
9521,18585,18586,1.1568570908584028,unknown
9522,10864,10865,26.044180383946337,West 127th Street
