,node,Lat,Lon
6265,6265,40.7224308,-74.0066965
6266,6266,40.7224022,-74.0066881
6267,6267,40.7223582,-74.0066805
6268,6268,40.7223028,-74.0066758
6269,6269,40.7222546,-74.0066766
6270,6270,40.7222015,-74.0066821
6271,6271,40.7220318,-74.0067103
6272,6272,40.7219961,-74.0067185
6273,6273,40.7219581,-74.0067307
6274,6274,40.7219251,-74.0067462
6275,6275,40.7218983,-74.0067651
6276,6276,40.7218794,-74.0067853
6277,6277,40.7215437,-74.0106783
6278,6278,40.7222178,-74.0105581
6279,6279,40.7228729,-74.0104496
6280,6280,40.723513,-74.010341
6281,6281,40.7241745,-74.0102257
6282,6282,40.7250652,-74.0100724
6283,6283,40.7250652,-74.0100724
6284,6284,40.7250479,-74.0099926
6285,6285,40.7250294,-74.009922
6286,6286,40.7250071,-74.0098511
6287,6287,40.7249837,-74.009786
6288,6288,40.724955,-74.0097227
6289,6289,40.7249238,-74.0096653
6290,6290,40.7248879,-74.0096126
6291,6291,40.7246766,-74.0093172
6292,6292,40.7245729,-74.0091795
6293,6293,40.7241763,-74.0086477
6294,6294,40.725558,-74.0104576
6295,6295,40.7257406,-74.0107127
6296,6296,40.725763,-74.0107503
6297,6297,40.7257802,-74.0107918
6298,6298,40.7257925,-74.0108344
6299,6299,40.725801,-74.0108784
6300,6300,40.7258067,-74.01093
6301,6301,40.7242763,-74.0112346
6302,6302,40.7242627,-74.0111079
6303,6303,40.7241895,-74.0103858
6304,6304,40.7241745,-74.0102257
6305,6305,40.7241027,-74.0094239
6306,6306,40.7240638,-74.0090026
6307,6307,40.724058,-74.0089167
6308,6308,40.7240498,-74.0087744
6309,6309,40.7240432,-74.0086818
6310,6310,40.7240219,-74.0084406
6311,6311,40.7070531,-74.0158047
6312,6312,40.7070756,-74.0157522
6313,6313,40.707092,-74.0157045
6314,6314,40.7071034,-74.0156533
6315,6315,40.7071082,-74.0155894
6316,6316,40.7071057,-74.0155154
6317,6317,40.7070984,-74.0154512
6318,6318,40.7098348,-74.0150379
6319,6319,40.7092315,-74.0151052
6320,6320,40.7091281,-74.0151223
6321,6321,40.7090134,-74.0151476
6322,6322,40.7089078,-74.0151826
6323,6323,40.7087899,-74.0152269
6324,6324,40.7082794,-74.0154267
6325,6325,40.7072065,-74.0149206
6326,6326,40.707259,-74.0149861
6327,6327,40.7073115,-74.015055
6328,6328,40.7073688,-74.0151365
6329,6329,40.707421,-74.0152167
6330,6330,40.7074751,-74.0153067
6331,6331,40.7050856,-74.0165814
6332,6332,40.7059739,-74.0162385
6333,6333,40.7060881,-74.0161964
6334,6334,40.7063661,-74.0161051
6335,6335,40.7064314,-74.0160801
6336,6336,40.7064962,-74.0160494
6337,6337,40.7065649,-74.0160149
6338,6338,40.706677,-74.0159533
6339,6339,40.706675,-74.0142358
6340,6340,40.7066975,-74.0141745
6341,6341,40.7068216,-74.0137316
6342,6342,40.7068334,-74.0136896
6343,6343,40.7068448,-74.0136528
6344,6344,40.7068612,-74.0136173
6345,6345,40.7068785,-74.0135894
6346,6346,40.7069158,-74.0135459
6347,6347,40.7057939,-74.0170123
6348,6348,40.7061248,-74.017814
6349,6349,40.706175,-74.01793
6350,6350,40.7077457,-74.0157754
6351,6351,40.7077967,-74.0158979
6352,6352,40.7078411,-74.0159937
6353,6353,40.7079432,-74.0162142
6354,6354,40.708134,-74.016626
6355,6355,40.7620687,-74.0013215
6356,6356,40.7619572,-74.0010621
6357,6357,40.816776,-73.9629648
6358,6358,40.8165097,-73.9632395
6359,6359,40.8161654,-73.9635141
6360,6360,40.8158369,-73.9637979
6361,6361,40.8156361,-73.963971
6362,6362,40.8155192,-73.9640654
6363,6363,40.8151249,-73.9643362
6364,6364,40.814891,-73.964483
6365,6365,40.814586,-73.9646647
6366,6366,40.814278,-73.9648368
6367,6367,40.8138201,-73.9651138
6368,6368,40.8134528,-73.9653672
6369,6369,40.813031,-73.96568
6370,6370,40.8123057,-73.9662444
6371,6371,40.81175,-73.9666519
6372,6372,40.8112855,-73.966965
6373,6373,40.8106613,-73.9673584
6374,6374,40.8098929,-73.9678462
6375,6375,40.8088458,-73.9685107
6376,6376,40.808206,-73.9689388
6377,6377,40.8075714,-73.9694008
6378,6378,40.8068056,-73.9699759
6379,6379,40.805777,-73.9707759
6380,6380,40.8046613,-73.9716498
6381,6381,40.803548,-73.9724801
6382,6382,40.8031068,-73.9727929
6383,6383,40.8021647,-73.9734624
6384,6384,40.801528,-73.9738915
6385,6385,40.8009822,-73.9742434
6386,6386,40.8006248,-73.9744408
6387,6387,40.800222,-73.9746726
6388,6388,40.7998192,-73.9748614
6389,6389,40.7993903,-73.9750502
6390,6390,40.799229,-73.9751104
6391,6391,40.761667,-73.974915
6392,6392,40.7629714,-73.978017
6393,6393,40.763023,-73.9781397
6394,6394,40.7630803,-73.9782755
6395,6395,40.7634894,-73.9792454
6396,6396,40.7635245,-73.9793286
6397,6397,40.7637425,-73.9798455
6398,6398,40.7637693,-73.979909
6399,6399,40.7641663,-73.9808634
6400,6400,40.764219,-73.9809839
6401,6401,40.7642776,-73.9811232
6402,6402,40.7646862,-73.9820949
6403,6403,40.7647121,-73.9821566
6404,6404,40.7647366,-73.9822148
6405,6405,40.7647924,-73.9823474
6406,6406,40.764981,-73.9827959
6407,6407,40.7654145,-73.9838267
6408,6408,40.7665696,-73.9865684
6409,6409,40.76661,-73.9866698
6410,6410,40.767752,-73.9893859
6411,6411,40.7678054,-73.9895128
6412,6412,40.7678608,-73.9896467
6413,6413,40.7684306,-73.9910236
6414,6414,40.768543,-73.9912988
6415,6415,40.7689943,-73.992362
6416,6416,40.769796,-73.994291
6417,6417,40.769834,-73.9943825
6418,6418,40.7698949,-73.9945415
6419,6419,40.7699701,-73.9947775
6420,6420,40.7700168,-73.9949545
6421,6421,40.7722187,-73.9940587
6422,6422,40.7719396,-73.9942506
6423,6423,40.7715886,-73.9944394
6424,6424,40.7712376,-73.9945767
6425,6425,40.7709776,-73.9946368
6426,6426,40.7707696,-73.9946797
6427,6427,40.772105,-73.9938924
6428,6428,40.7728432,-73.9933408
6429,6429,40.7730101,-73.9932223
6430,6430,40.724504,-74.007029
6431,6431,40.7247873,-74.0069903
6432,6432,40.7248687,-74.0069784
6433,6433,40.724944,-74.0069713
6434,6434,40.7250133,-74.0069672
6435,6435,40.774718,-73.9749278
6436,6436,40.7746813,-73.9750658
6437,6437,40.7746547,-73.9751638
6438,6438,40.7746207,-73.9752497
6439,6439,40.7745847,-73.9753239
6440,6440,40.7745314,-73.9754135
6441,6441,40.7744741,-73.9754904
6442,6442,40.7743638,-73.975649
6443,6443,40.7742431,-73.9757683
6444,6444,40.7740655,-73.9759123
6445,6445,40.7738457,-73.9760582
6446,6446,40.7734242,-73.9763115
6447,6447,40.7731317,-73.9764615
6448,6448,40.7728708,-73.9765794
6449,6449,40.7727537,-73.976619
6450,6450,40.7725799,-73.9766827
6451,6451,40.7724912,-73.9767101
6452,6452,40.7723566,-73.9767678
6453,6453,40.7721238,-73.9769058
6454,6454,40.7719508,-73.9770363
6455,6455,40.7718311,-73.9771299
6456,6456,40.7717221,-73.9772237
6457,6457,40.7716038,-73.9773463
6458,6458,40.771782,-73.979193
6459,6459,40.7717187,-73.9789909
6460,6460,40.7717007,-73.9788688
6461,6461,40.773031,-73.978281
6462,6462,40.7729854,-73.9781616
6463,6463,40.7726853,-73.9772661
6464,6464,40.7726187,-73.9770177
6465,6465,40.7726126,-73.9769772
6466,6466,40.7726129,-73.9769046
6467,6467,40.7726275,-73.9768347
6468,6468,40.7726649,-73.9767371
6469,6469,40.7727537,-73.976619
6470,6470,40.7702758,-73.9791278
6471,6471,40.7701343,-73.979281
6472,6472,40.7698849,-73.9795126
6473,6473,40.7696852,-73.9796826
6474,6474,40.7694961,-73.9797942
6475,6475,40.7693506,-73.9798685
6476,6476,40.7677475,-73.9787396
6477,6477,40.7676426,-73.9786572
6478,6478,40.7675291,-73.978627
6479,6479,40.7674078,-73.9786606
6480,6480,40.767016,-73.9789754
6481,6481,40.7669888,-73.978995
6482,6482,40.766876,-73.979076
6483,6483,40.7489621,-73.9705141
6484,6484,40.7492026,-73.9703341
6485,6485,40.7492026,-73.9703341
6486,6486,40.7492218,-73.9703207
6487,6487,40.749757,-73.9699524
6488,6488,40.7770899,-73.9639315
6489,6489,40.7772503,-73.9641962
6490,6490,40.7772862,-73.9642479
6491,6491,40.7775421,-73.9645797
6492,6492,40.7776511,-73.9647322
6493,6493,40.7777857,-73.9649085
6494,6494,40.7778674,-73.9650374
6495,6495,40.7779367,-73.9651597
6496,6496,40.7779946,-73.9652882
6497,6497,40.7780323,-73.9654119
6498,6498,40.778075,-73.9655621
6499,6499,40.7781041,-73.9657197
6500,6500,40.7781173,-73.965836
6501,6501,40.7781214,-73.9659548
6502,6502,40.7781269,-73.966073
6503,6503,40.7781338,-73.9661628
6504,6504,40.7781487,-73.9662803
6505,6505,40.7782481,-73.9667413
6506,6506,40.7783222,-73.96705
6507,6507,40.778364,-73.9671837
6508,6508,40.7784628,-73.9674414
6509,6509,40.7785484,-73.967642
6510,6510,40.7786969,-73.9679891
6511,6511,40.7790043,-73.9687073
6512,6512,40.7791102,-73.9689585
6513,6513,40.7792397,-73.9692655
6514,6514,40.7793283,-73.9694757
6515,6515,40.7794088,-73.9697049
6516,6516,40.7794816,-73.9699684
6517,6517,40.7796142,-73.9703978
6518,6518,40.7797899,-73.9707975
6519,6519,40.7283606,-74.0028304
6520,6520,40.7283812,-74.0029839
6521,6521,40.7283924,-74.0030987
6522,6522,40.7284093,-74.0032783
6523,6523,40.728601,-74.0053147
6524,6524,40.7314143,-73.996976
6525,6525,40.731465,-73.9970715
6526,6526,40.7321895,-73.9985601
6527,6527,40.732215,-73.998612
6528,6528,40.7341472,-73.9990144
6529,6529,40.734134,-73.999188
6530,6530,40.73407,-73.999653
6531,6531,40.7340536,-73.999771
6532,6532,40.7339788,-74.0003088
6533,6533,40.7339701,-74.0003713
6534,6534,40.7339647,-74.000407
6535,6535,40.7338556,-74.0011225
6536,6536,40.733843,-74.001205
6537,6537,40.733768,-74.001758
6538,6538,40.733642,-74.0026261
6539,6539,40.7336249,-74.0028066
6540,6540,40.7130447,-74.0072254
6541,6541,40.7138056,-74.0088463
6542,6542,40.728746,-73.978536
6543,6543,40.729725,-73.980858
6544,6544,40.7306534,-73.9830644
6545,6545,40.7307023,-73.9831802
6546,6546,40.7316249,-73.9853655
6547,6547,40.731658,-73.985444
6548,6548,40.7325503,-73.9875558
6549,6549,40.7326041,-73.9876833
6550,6550,40.7326631,-73.9878229
6551,6551,40.733528,-73.989868
6552,6552,40.733978,-73.990945
6553,6553,40.734532,-73.992266
6554,6554,40.735313,-73.994118
6555,6555,40.7203966,-73.9799898
6556,6556,40.7204545,-73.9800308
6557,6557,40.7204964,-73.9800246
6558,6558,40.7205489,-73.9800059
6559,6559,40.7205864,-73.9800272
6560,6560,40.7209945,-73.9810133
6561,6561,40.7210227,-73.9810814
6562,6562,40.7210619,-73.9811743
6563,6563,40.722019,-73.983444
6564,6564,40.723009,-73.985752
6565,6565,40.7233374,-73.9865325
6566,6566,40.7236239,-73.9872124
6567,6567,40.723942,-73.987968
6568,6568,40.7284597,-73.9756964
6569,6569,40.7284363,-73.9756361
6570,6570,40.7284129,-73.9755799
6571,6571,40.7284021,-73.9755468
6572,6572,40.7274503,-73.9733178
6573,6573,40.7269315,-73.9721688
6574,6574,40.726109,-73.974269
6575,6575,40.7265446,-73.9753144
6576,6576,40.722498,-73.976893
6577,6577,40.7225704,-73.976841
6578,6578,40.7230424,-73.9765025
6579,6579,40.723078,-73.976477
6580,6580,40.7236548,-73.976055
6581,6581,40.723689,-73.97603
6582,6582,40.7237345,-73.9759969
6583,6583,40.72422,-73.9756438
6584,6584,40.724283,-73.975598
6585,6585,40.7243522,-73.9755475
6586,6586,40.7248103,-73.9752127
6587,6587,40.724877,-73.975164
6588,6588,40.7249601,-73.9751036
6589,6589,40.7254841,-73.974723
6590,6590,40.7258427,-73.9744625
6591,6591,40.726109,-73.974269
6592,6592,40.7263032,-73.974127
6593,6593,40.726752,-73.973799
6594,6594,40.72445,-73.9741568
6595,6595,40.7244993,-73.9741281
6596,6596,40.724545,-73.974123
6597,6597,40.7245709,-73.9741314
6598,6598,40.7245958,-73.9741395
6599,6599,40.7246263,-73.9741632
6600,6600,40.7246553,-73.9742016
6601,6601,40.7246728,-73.9742408
6602,6602,40.7246842,-73.9742923
6603,6603,40.7246858,-73.97433
6604,6604,40.7246812,-73.9743641
6605,6605,40.7246786,-73.9743834
6606,6606,40.7246684,-73.9744153
6607,6607,40.7246433,-73.9744608
6608,6608,40.7246237,-73.9744832
6609,6609,40.7245958,-73.9745044
6610,6610,40.7245603,-73.9745186
6611,6611,40.7245178,-73.9745202
6612,6612,40.7244727,-73.9745039
6613,6613,40.7244332,-73.9744697
6614,6614,40.7243995,-73.974411
6615,6615,40.7243868,-73.9743627
6616,6616,40.7243842,-73.9743046
6617,6617,40.724397,-73.9742399
6618,6618,40.7244194,-73.9741931
6619,6619,40.72445,-73.9741568
6620,6620,40.72445,-73.9741568
6621,6621,40.7243937,-73.9740228
6622,6622,40.7242263,-73.9736244
6623,6623,40.7241822,-73.9735174
6624,6624,40.7195385,-73.9838536
6625,6625,40.719982,-73.9836281
6626,6626,40.718851,-73.992621
6627,6627,40.7185836,-73.9917491
6628,6628,40.7183742,-73.9910601
6629,6629,40.718348,-73.990974
6630,6630,40.7217949,-73.9846443
6631,6631,40.7216662,-73.9847108
6632,6632,40.7215976,-73.9847461
6633,6633,40.7204887,-73.985319
6634,6634,40.7166754,-73.9833412
6635,6635,40.7171743,-73.9830811
6636,6636,40.7183028,-73.9825031
6637,6637,40.7194627,-73.9819201
6638,6638,40.7200437,-73.9816254
6639,6639,40.7205638,-73.9813615
6640,6640,40.720654,-73.9813158
6641,6641,40.7336249,-74.0028066
6642,6642,40.7335073,-74.002707
6643,6643,40.7334148,-74.0026142
6644,6644,40.733372,-74.002572
6645,6645,40.7333258,-74.002534
6646,6646,40.732841,-74.002124
6647,6647,40.7328041,-74.0020915
6648,6648,40.732318,-74.001663
6649,6649,40.7318515,-74.0012321
6650,6650,40.7317982,-74.0011515
6651,6651,40.7317628,-74.0010787
6652,6652,40.731706,-74.000954
6653,6653,40.7273569,-74.0005768
6654,6654,40.7272468,-74.0006672
6655,6655,40.7261286,-74.0015804
6656,6656,40.72488,-74.002619
6657,6657,40.723682,-74.003635
6658,6658,40.723449,-74.00383
6659,6659,40.7227417,-74.0044354
6660,6660,40.7309542,-73.9932433
6661,6661,40.729978,-73.994064
6662,6662,40.729406,-73.994547
6663,6663,40.7288579,-73.9950197
6664,6664,40.72881,-73.995061
6665,6665,40.728194,-73.995593
6666,6666,40.7269315,-73.9966626
6667,6667,40.7258746,-73.9975706
6668,6668,40.8008581,-73.9291992
6669,6669,40.7996915,-73.9264309
6670,6670,40.7064526,-74.002383
6671,6671,40.7065909,-74.0020616
6672,6672,40.7066509,-74.0019336
6673,6673,40.7070022,-74.0012238
6674,6674,40.7092263,-74.0001918
6675,6675,40.7086185,-73.9998895
6676,6676,40.7085626,-73.9998684
6677,6677,40.7085042,-73.9998533
6678,6678,40.7084471,-73.9998433
6679,6679,40.7083862,-73.9998376
6680,6680,40.7100562,-74.0012106
6681,6681,40.7099819,-74.0011193
6682,6682,40.7096925,-74.000759
6683,6683,40.709305,-74.0002702
6684,6684,40.7092642,-74.000226
6685,6685,40.7092263,-74.0001918
6686,6686,40.7088159,-73.9998751
6687,6687,40.7087554,-73.999829
6688,6688,40.7085115,-73.9996513
6689,6689,40.7084589,-73.9996093
6690,6690,40.7084015,-73.9995528
6691,6691,40.708299,-73.9994458
6692,6692,40.7111561,-74.0031028
6693,6693,40.7112283,-74.0031723
6694,6694,40.7112755,-74.0032123
6695,6695,40.7113191,-74.0032461
6696,6696,40.7113616,-74.0032725
6697,6697,40.7114096,-74.0032973
6698,6698,40.7114491,-74.0033161
6699,6699,40.7114895,-74.0033305
6700,6700,40.7115284,-74.0033374
6701,6701,40.711559,-74.0033367
6702,6702,40.7115885,-74.0033334
6703,6703,40.711618,-74.003325
6704,6704,40.7116474,-74.0033147
6705,6705,40.711676,-74.0032981
6706,6706,40.7117045,-74.0032719
6707,6707,40.7117311,-74.0032382
6708,6708,40.711756,-74.0031984
6709,6709,40.7117765,-74.0031524
6710,6710,40.7117899,-74.0031034
6711,6711,40.7100562,-74.0012106
6712,6712,40.7099394,-74.0011518
6713,6713,40.7098216,-74.0010908
6714,6714,40.7097614,-74.0010547
6715,6715,40.7097026,-74.0010131
6716,6716,40.7096492,-74.0009662
6717,6717,40.7095901,-74.0009031
6718,6718,40.7093672,-74.0006353
6719,6719,40.7096039,-74.0015481
6720,6720,40.7096489,-74.001374
6721,6721,40.7096604,-74.0013172
6722,6722,40.7096654,-74.0012775
6723,6723,40.7096683,-74.0012274
6724,6724,40.7096683,-74.0011694
6725,6725,40.7096644,-74.0011236
6726,6726,40.7096594,-74.0010835
6727,6727,40.7096495,-74.001033
6728,6728,40.7096344,-74.0009855
6729,6729,40.7096143,-74.000944
6730,6730,40.7095901,-74.0009031
6731,6731,40.7080905,-74.0000372
6732,6732,40.7081801,-74.0000926
6733,6733,40.7082454,-74.0001359
6734,6734,40.7083083,-74.0001818
6735,6735,40.708374,-74.0002387
6736,6736,40.7084338,-74.0002945
6737,6737,40.7084838,-74.0003448
6738,6738,40.7085395,-74.0004079
6739,6739,40.7085984,-74.000479
6740,6740,40.7089514,-74.0009269
6741,6741,40.7116882,-74.0027433
6742,6742,40.7115838,-74.0026517
6743,6743,40.7115302,-74.0026115
6744,6744,40.7114766,-74.0025731
6745,6745,40.7114277,-74.0025414
6746,6746,40.711063,-74.0023089
6747,6747,40.710996,-74.0022629
6748,6748,40.7109371,-74.0022182
6749,6749,40.7108799,-74.0021698
6750,6750,40.7108178,-74.0021142
6751,6751,40.8646389,-73.9309931
6752,6752,40.8647443,-73.9309422
6753,6753,40.8648135,-73.930915
6754,6754,40.8649411,-73.93091
6755,6755,40.8650547,-73.9309073
6756,6756,40.865147,-73.9309113
6757,6757,40.8652555,-73.9309395
6758,6758,40.8653519,-73.9309797
6759,6759,40.8654411,-73.931028
6760,6760,40.865508,-73.9310867
6761,6761,40.8655794,-73.9311725
6762,6762,40.8656314,-73.9312669
6763,6763,40.7695036,-73.9723366
6764,6764,40.7695231,-73.9722349
6765,6765,40.7695221,-73.9722344
6766,6766,40.7695341,-73.9721643
6767,6767,40.7696042,-73.9719826
6768,6768,40.769719,-73.9717424
6769,6769,40.769862,-73.9715095
6770,6770,40.7699484,-73.971401
6771,6771,40.7699999,-73.9713529
6772,6772,40.7732571,-73.9688955
6773,6773,40.7733122,-73.9689882
6774,6774,40.7733406,-73.9690272
6775,6775,40.7733987,-73.9691458
6776,6776,40.7734262,-73.9692124
6777,6777,40.7734523,-73.9693046
6778,6778,40.7734547,-73.9693235
6779,6779,40.7734681,-73.9694271
6780,6780,40.7734602,-73.9695436
6781,6781,40.7734109,-73.9698585
6782,6782,40.7734027,-73.970011
6783,6783,40.7734277,-73.9701734
6784,6784,40.7734785,-73.9703371
6785,6785,40.7735582,-73.9705726
6786,6786,40.7735994,-73.9707149
6787,6787,40.7736174,-73.9707885
6788,6788,40.773643,-73.9708705
6789,6789,40.7736668,-73.9709749
6790,6790,40.7736853,-73.971055
6791,6791,40.7737364,-73.9712761
6792,6792,40.7737781,-73.9714511
6793,6793,40.7738281,-73.9716878
6794,6794,40.7738398,-73.9718
6795,6795,40.7738363,-73.9720025
6796,6796,40.7738094,-73.9721961
6797,6797,40.7737965,-73.9722894
6798,6798,40.7737769,-73.9724825
6799,6799,40.7737722,-73.9726038
6800,6800,40.7737731,-73.9727065
6801,6801,40.7737824,-73.9727949
6802,6802,40.7737967,-73.9728962
6803,6803,40.7738147,-73.9729973
6804,6804,40.77386,-73.9731688
6805,6805,40.7739224,-73.9733008
6806,6806,40.7740008,-73.9734027
6807,6807,40.7742446,-73.9736667
6808,6808,40.7745401,-73.9740271
6809,6809,40.7746308,-73.9742226
6810,6810,40.7746574,-73.9743209
6811,6811,40.7746833,-73.9744315
6812,6812,40.7746912,-73.9744936
6813,6813,40.7747143,-73.9745879
6814,6814,40.7747384,-73.9747786
6815,6815,40.7120107,-74.0042007
6816,6816,40.712121,-74.0043345
6817,6817,40.7121618,-74.0043794
6818,6818,40.7122044,-74.0044169
6819,6819,40.7122485,-74.0044499
6820,6820,40.7122964,-74.0044767
6821,6821,40.7123455,-74.0044974
6822,6822,40.7123965,-74.0045089
6823,6823,40.7124451,-74.0045107
6824,6824,40.7124973,-74.0045041
6825,6825,40.7125485,-74.0044926
6826,6826,40.7125963,-74.004474
6827,6827,40.7126425,-74.0044517
6828,6828,40.7126748,-74.0044352
6829,6829,40.7108178,-74.0021142
6830,6830,40.7107648,-74.002062
6831,6831,40.7107095,-74.0020025
6832,6832,40.7106242,-74.0019052
6833,6833,40.7103492,-74.0015819
6834,6834,40.7102888,-74.0015069
6835,6835,40.7100562,-74.0012106
6836,6836,40.7089798,-73.9998569
6837,6837,40.7090352,-73.9998961
6838,6838,40.7090946,-73.9999408
6839,6839,40.7091462,-73.9999848
6840,6840,40.7091901,-74.0000233
6841,6841,40.7092366,-74.0000665
6842,6842,40.7092785,-74.0001087
6843,6843,40.7093264,-74.0001609
6844,6844,40.7093701,-74.0002125
6845,6845,40.7094858,-74.0003572
6846,6846,40.7095752,-74.0004617
6847,6847,40.7096298,-74.0005213
6848,6848,40.7096889,-74.0005738
6849,6849,40.7097434,-74.0006155
6850,6850,40.7098844,-74.0007035
6851,6851,40.7083862,-73.9998376
6852,6852,40.7083205,-73.9998426
6853,6853,40.7082604,-73.9998536
6854,6854,40.7081979,-73.9998771
6855,6855,40.7081429,-73.9999075
6856,6856,40.7080904,-73.9999493
6857,6857,40.7079924,-74.000037
6858,6858,40.7079399,-74.000091
6859,6859,40.707888,-74.0001504
6860,6860,40.7078356,-74.0002185
6861,6861,40.7077907,-74.0002855
6862,6862,40.7077479,-74.0003532
6863,6863,40.7077051,-74.0004276
6864,6864,40.7075541,-74.0007091
6865,6865,40.7075074,-74.0007946
6866,6866,40.7074644,-74.000873
6867,6867,40.7074233,-74.0009471
6868,6868,40.7073813,-74.0010201
6869,6869,40.707339,-74.0010917
6870,6870,40.7072974,-74.0011602
6871,6871,40.7070051,-74.0016181
6872,6872,40.7093672,-74.0006353
6873,6873,40.7092217,-74.0004638
6874,6874,40.7091837,-74.0004228
6875,6875,40.7091429,-74.0003854
6876,6876,40.7090985,-74.0003527
6877,6877,40.7090554,-74.0003268
6878,6878,40.7090103,-74.0003047
6879,6879,40.7089628,-74.000288
6880,6880,40.708574,-74.0001685
6881,6881,40.7100568,-74.0021361
6882,6882,40.7106703,-74.0029091
6883,6883,40.7107085,-74.002959
6884,6884,40.7107421,-74.003009
6885,6885,40.7107742,-74.0030618
6886,6886,40.7108031,-74.0031152
6887,6887,40.7108289,-74.0031695
6888,6888,40.7108464,-74.0032161
6889,6889,40.71086,-74.0032599
6890,6890,40.7108725,-74.0033065
6891,6891,40.7108811,-74.0033537
6892,6892,40.7108892,-74.0034062
6893,6893,40.7109282,-74.0036798
6894,6894,40.712046,-74.0041358
6895,6895,40.7120849,-74.004158
6896,6896,40.7121271,-74.0041708
6897,6897,40.712169,-74.0041713
6898,6898,40.7122138,-74.0041625
6899,6899,40.7122572,-74.0041507
6900,6900,40.7122947,-74.0041336
6901,6901,40.7123289,-74.0041092
6902,6902,40.7123593,-74.0040813
6903,6903,40.7123856,-74.0040485
6904,6904,40.7124104,-74.004009
6905,6905,40.7124274,-74.0039754
6906,6906,40.7124397,-74.0039358
6907,6907,40.712448,-74.0038925
6908,6908,40.7052452,-74.0150558
6909,6909,40.7053508,-74.0150139
6910,6910,40.7054247,-74.014981
6911,6911,40.7054887,-74.0149506
6912,6912,40.7055561,-74.0149116
6913,6913,40.7056589,-74.0148495
6914,6914,40.7057355,-74.0148061
6915,6915,40.7057975,-74.014774
6916,6916,40.7061126,-74.0146369
6917,6917,40.7069397,-74.0150235
6918,6918,40.7068872,-74.0149855
6919,6919,40.7068324,-74.0149524
6920,6920,40.7067786,-74.0149252
6921,6921,40.7067264,-74.0149042
6922,6922,40.7066672,-74.0148868
6923,6923,40.7066134,-74.0148765
6924,6924,40.7065586,-74.0148693
6925,6925,40.7065037,-74.0148673
6926,6926,40.7064469,-74.0148717
6927,6927,40.7063927,-74.0148782
6928,6928,40.7063336,-74.0148911
6929,6929,40.7060265,-74.0149802
6930,6930,40.7059633,-74.0150027
6931,6931,40.7059048,-74.0150274
6932,6932,40.705734,-74.0151119
6933,6933,40.7015183,-74.0124663
6934,6934,40.7015168,-74.0124946
6935,6935,40.7015211,-74.0125265
6936,6936,40.7015348,-74.0125519
6937,6937,40.7015536,-74.012567
6938,6938,40.7015732,-74.0125769
6939,6939,40.7023438,-74.0128079
6940,6940,40.7024415,-74.0128371
6941,6941,40.7028105,-74.0084093
6942,6942,40.7024287,-74.0090399
6943,6943,40.7027323,-74.008323
6944,6944,40.703656,-74.0068047
6945,6945,40.7037942,-74.0065908
6946,6946,40.7054372,-74.0040341
6947,6947,40.7059197,-74.0032826
6948,6948,40.7059897,-74.0031718
6949,6949,40.7060621,-74.0030545
6950,6950,40.7061312,-74.002937
6951,6951,40.7061882,-74.0028376
6952,6952,40.7062473,-74.0027373
6953,6953,40.7064526,-74.002383
6954,6954,40.7024287,-74.0090399
6955,6955,40.7023063,-74.0092342
6956,6956,40.7022409,-74.0093408
6957,6957,40.702179,-74.0094526
6958,6958,40.7021457,-74.0095184
6959,6959,40.7021118,-74.0095886
6960,6960,40.70208,-74.0096604
6961,6961,40.7020487,-74.0097366
6962,6962,40.7020029,-74.0098706
6963,6963,40.7019577,-74.010031
6964,6964,40.701918,-74.0101871
6965,6965,40.7018842,-74.0103281
6966,6966,40.7018441,-74.0105005
6967,6967,40.7015105,-74.0119685
6968,6968,40.7064526,-74.002383
6969,6969,40.7069402,-74.0015521
6970,6970,40.7070224,-74.0014107
6971,6971,40.7070758,-74.0013144
6972,6972,40.7071484,-74.0011793
6973,6973,40.7072152,-74.0010567
6974,6974,40.7072152,-74.0010567
6975,6975,40.7072549,-74.0009798
6976,6976,40.7072958,-74.000897
6977,6977,40.7076453,-74.0001744
6978,6978,40.7077005,-74.0000644
6979,6979,40.7077531,-73.9999595
6980,6980,40.7078026,-73.9998644
6981,6981,40.7078507,-73.9997755
6982,6982,40.7078982,-73.9996911
6983,6983,40.7079508,-73.9996007
6984,6984,40.7082113,-73.9991672
6985,6985,40.7082562,-73.9990894
6986,6986,40.7082974,-73.9990143
6987,6987,40.7083324,-73.9989485
6988,6988,40.7083715,-73.9988737
6989,6989,40.7084082,-73.9987989
6990,6990,40.7084442,-73.9987246
6991,6991,40.7084832,-73.998643
6992,6992,40.7085201,-73.9985632
6993,6993,40.7085526,-73.9984912
6994,6994,40.7085893,-73.9984028
6995,6995,40.7086238,-73.9983175
6996,6996,40.7086527,-73.9982408
6997,6997,40.7086819,-73.9981552
6998,6998,40.7087104,-73.9980694
6999,6999,40.7087375,-73.9979823
7000,7000,40.7087626,-73.9978943
7001,7001,40.7087855,-73.9978113
7002,7002,40.7088061,-73.9977289
7003,7003,40.708826,-73.997645
7004,7004,40.7088448,-73.9975575
7005,7005,40.7088625,-73.9974714
7006,7006,40.7088778,-73.9973851
7007,7007,40.7088928,-73.9972895
7008,7008,40.7089077,-73.9971864
7009,7009,40.7092187,-73.9949325
7010,7010,40.7092331,-73.9948216
7011,7011,40.7092471,-73.9947118
7012,7012,40.7092592,-73.994605
